queue_rank,set_key,set_name,card_number,card_name,stamp_label,variant_key,blocker_class,source_state,accepted_evidence_rule,rejected_evidence_rule,general_web_url,image_search_url,ebay_active_url,ebay_sold_url,worthpoint_url,tcgplayer_url,pricecharting_url
57,sm7,Celestial Storm,145,Steven's Resolve,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Steven's%20Resolve%22%20%22145%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Steven's%20Resolve%22%20%22145%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Steven's%20Resolve%22%20%22145%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Steven's%20Resolve%22%20%22145%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Steven's%20Resolve%22%20%22145%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Steven's%20Resolve%22%20%22145%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Steven's%20Resolve%22%20%22145%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
58,sm7,Celestial Storm,24,Magcargo,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Magcargo%22%20%2224%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Magcargo%22%20%2224%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Magcargo%22%20%2224%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Magcargo%22%20%2224%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Magcargo%22%20%2224%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Magcargo%22%20%2224%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Magcargo%22%20%2224%22%20%22Celestial%20Storm%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
59,sm8,Lost Thunder,172,Electropower,League Cup Staff Stamp,league_cup_staff_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Electropower%22%20%22172%22%20%22Lost%20Thunder%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Electropower%22%20%22172%22%20%22Lost%20Thunder%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Electropower%22%20%22172%22%20%22Lost%20Thunder%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Electropower%22%20%22172%22%20%22Lost%20Thunder%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Electropower%22%20%22172%22%20%22Lost%20Thunder%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Electropower%22%20%22172%22%20%22Lost%20Thunder%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Electropower%22%20%22172%22%20%22Lost%20Thunder%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
60,sm8,Lost Thunder,82,Zebstrika,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Zebstrika%22%20%2282%22%20%22Lost%20Thunder%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Zebstrika%22%20%2282%22%20%22Lost%20Thunder%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Zebstrika%22%20%2282%22%20%22Lost%20Thunder%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Zebstrika%22%20%2282%22%20%22Lost%20Thunder%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Zebstrika%22%20%2282%22%20%22Lost%20Thunder%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Zebstrika%22%20%2282%22%20%22Lost%20Thunder%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Zebstrika%22%20%2282%22%20%22Lost%20Thunder%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
61,sv10,Destined Rivals,81,Team Rocket's Mewtwo ex,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Team%20Rocket's%20Mewtwo%20ex%22%20%2281%22%20%22Destined%20Rivals%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Team%20Rocket's%20Mewtwo%20ex%22%20%2281%22%20%22Destined%20Rivals%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Mewtwo%20ex%22%20%2281%22%20%22Destined%20Rivals%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Mewtwo%20ex%22%20%2281%22%20%22Destined%20Rivals%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Team%20Rocket's%20Mewtwo%20ex%22%20%2281%22%20%22Destined%20Rivals%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Team%20Rocket's%20Mewtwo%20ex%22%20%2281%22%20%22Destined%20Rivals%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Team%20Rocket's%20Mewtwo%20ex%22%20%2281%22%20%22Destined%20Rivals%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
62,swsh1,Sword & Shield,179,Quick Ball,League Cup Staff Stamp,league_cup_staff_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Quick%20Ball%22%20%22179%22%20%22Sword%20%26%20Shield%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Quick%20Ball%22%20%22179%22%20%22Sword%20%26%20Shield%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Quick%20Ball%22%20%22179%22%20%22Sword%20%26%20Shield%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Quick%20Ball%22%20%22179%22%20%22Sword%20%26%20Shield%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Quick%20Ball%22%20%22179%22%20%22Sword%20%26%20Shield%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Quick%20Ball%22%20%22179%22%20%22Sword%20%26%20Shield%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Quick%20Ball%22%20%22179%22%20%22Sword%20%26%20Shield%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
63,swsh4,Vivid Voltage,153,League Staff,League Cup Staff Stamp,league_cup_staff_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22League%20Staff%22%20%22153%22%20%22Vivid%20Voltage%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22League%20Staff%22%20%22153%22%20%22Vivid%20Voltage%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22League%20Staff%22%20%22153%22%20%22Vivid%20Voltage%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22League%20Staff%22%20%22153%22%20%22Vivid%20Voltage%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22League%20Staff%22%20%22153%22%20%22Vivid%20Voltage%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22League%20Staff%22%20%22153%22%20%22Vivid%20Voltage%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22League%20Staff%22%20%22153%22%20%22Vivid%20Voltage%22%20%22League%20Cup%20Staff%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
64,swsh7,Evolving Skies,49,Pikachu,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Pikachu%22%20%2249%22%20%22Evolving%20Skies%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Pikachu%22%20%2249%22%20%22Evolving%20Skies%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Pikachu%22%20%2249%22%20%22Evolving%20Skies%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Pikachu%22%20%2249%22%20%22Evolving%20Skies%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Pikachu%22%20%2249%22%20%22Evolving%20Skies%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Pikachu%22%20%2249%22%20%22Evolving%20Skies%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Pikachu%22%20%2249%22%20%22Evolving%20Skies%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
65,xy1,XY,123,Professor's Letter,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Professor's%20Letter%22%20%22123%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Professor's%20Letter%22%20%22123%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Professor's%20Letter%22%20%22123%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Professor's%20Letter%22%20%22123%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Professor's%20Letter%22%20%22123%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Professor's%20Letter%22%20%22123%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Professor's%20Letter%22%20%22123%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
66,xy1,XY,56,Pumpkaboo,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Pumpkaboo%22%20%2256%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Pumpkaboo%22%20%2256%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Pumpkaboo%22%20%2256%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Pumpkaboo%22%20%2256%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Pumpkaboo%22%20%2256%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Pumpkaboo%22%20%2256%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Pumpkaboo%22%20%2256%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
67,xy1,XY,64,Solrock,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Solrock%22%20%2264%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Solrock%22%20%2264%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Solrock%22%20%2264%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Solrock%22%20%2264%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Solrock%22%20%2264%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Solrock%22%20%2264%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Solrock%22%20%2264%22%20%22XY%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
68,xy10,Fates Collide,63,Lucario,League Stamp,league_stamp,exact_finish_binding_missing,marketplace_title_review_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Lucario%22%20%2263%22%20%22Fates%20Collide%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.google.com/search?tbm=isch&q=%22Lucario%22%20%2263%22%20%22Fates%20Collide%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Lucario%22%20%2263%22%20%22Fates%20Collide%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.ebay.com/sch/i.html?_nkw=%22Lucario%22%20%2263%22%20%22Fates%20Collide%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Lucario%22%20%2263%22%20%22Fates%20Collide%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Lucario%22%20%2263%22%20%22Fates%20Collide%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos,https://www.pricecharting.com/search-products?q=%22Lucario%22%20%2263%22%20%22Fates%20Collide%22%20%22League%20Stamp%22%20%22Pokemon%20card%22%20finish%20holo%20reverse%20normal%20cosmos&type=prices
